name,isFoil,Qtty,Bought_price,Current_price,Bought_date
Divine Visitation,True,1,14.65,14.65,2020-04-29
Breeding Pool,False,1,25.98,25.98,2020-05-03
"Chandra, Awakened Inferno",True,1,18.48,18.48,2020-05-03
Field of the Dead,True,1,11.69,11.69,2020-05-03
God-Eternal Oketra,True,1,8.22,8.22,2020-05-03
"Uro, Titan of Nature's Wrath",True,1,52.99,52.99,2020-05-03
