name,isFoil,Qtty,Bought_price,Current_price,Bought_date
Divine Visitation,True,1,12.5,12.5,2020-03-05
Once Upon a Time,True,1,7.99,7.97,2020-03-05
Blood Crypt,True,1,17.98,17.98,2020-03-08
