name,isFoil,Qtty,Bought_price,Current_price,Bought_date
Breeding Pool,True,1,34.49,25.42,2020-04-07
"Chandra, Awakened Inferno",False,1,9.61,9.44,2020-04-08
Underworld Breach (Extended Art),True,1,18.54,14.18,2020-04-08
Breeding Pool,False,1,19.61,19.49,2020-04-10
"Kroxa, Titan of Death's Hunger (Extended Art)",True,2,75.035,73.89,2020-04-11
Embercleave,True,1,10.44,9.4,2020-04-10
Veil of Summer,True,1,29.5,29.5,2020-04-11
Dryad of the Ilysian Grove (Extended Art),True,1,30.6,30.6,2020-04-11
Fabled Passage,True,1,12.74,12.74,2020-04-11
