name,isFoil,Qtty,Bought_price,Current_price,Bought_date
"Kroxa, Titan of Death's Hunger (Extended Art)",True,2,80.22,72.45,2020-04-03
Cavalier of Flame,True,1,7.95,7.95,2020-04-03
Heliod's Intervention (Extended Art),True,1,12.56,12.56,2020-04-03
Idyllic Tutor (Extended Art),True,1,17.27,17.27,2020-04-03
