name,isFoil,Qtty,Bought_price,Current_price,Bought_date
Dryad of the Ilysian Grove,True,1,8.0,7.69,2020-04-06
Breeding Pool,True,1,34.49,25.42,2020-04-07
"Chandra, Awakened Inferno",False,1,9.61,9.44,2020-04-08
Underworld Breach (Extended Art),True,1,18.54,15.76,2020-04-08
Breeding Pool,False,1,19.61,19.61,2020-04-10
Veil of Summer,True,1,28.49,28.49,2020-04-10
"Kroxa, Titan of Death's Hunger (Extended Art)",True,1,76.18,76.18,2020-04-10
Embercleave,True,1,10.44,10.44,2020-04-10
