name,isFoil,Qtty,Bought_price,Current_price,Bought_date
Breeding Pool,True,2,34.715,32.74,2020-03-11
"Teferi, Time Raveler",False,1,18.45,17.36,2020-03-09
Hydroid Krasis,True,1,27.7,27.7,2020-03-11
Blood Crypt,False,1,12.2,12.2,2020-03-11
Hydroid Krasis,False,1,18.24,18.24,2020-03-11
"Liliana, Dreadhorde General",False,1,15.5,15.5,2020-03-11
Brazen Borrower,False,1,22.33,22.33,2020-03-11
Fabled Passage,False,1,15.95,15.95,2020-03-11
