name,isFoil,Qtty,Bought_price,Current_price,Bought_date
"Vivien, Arkbow Ranger",True,1,11.44,11.44,2020-03-21
"Uro, Titan of Nature's Wrath (Extended Art)",False,2,49.98,45.99,2020-03-23
Brazen Borrower,True,1,19.99,17.75,2020-03-23
"Mu Yanling, Sky Dancer",True,1,7.39,7.06,2020-03-24
"Ajani, Strength of the Pride",False,1,7.9,7.89,2020-03-24
"Uro, Titan of Nature's Wrath (Extended Art)",True,1,132.0,132.0,2020-03-24
Cavalier of Flame,True,1,8.99,8.99,2020-03-25
"Kroxa, Titan of Death's Hunger (Extended Art)",True,1,73.34,73.34,2020-03-25
"Korvold, Fae-Cursed King",False,1,7.27,7.27,2020-03-25
