name,isFoil,Qtty,Bought_price,Current_price,Bought_date
Dream Trawler (Extended Art),True,1,12.57,12.57,2020-04-18
"Uro, Titan of Nature's Wrath (Extended Art)",False,1,46.94,46.94,2020-04-20
