name,isFoil,Qtty,Bought_price,Current_price,Bought_date
Cavalier of Flame,True,1,7.95,7.95,2020-04-03
Heliod's Intervention (Extended Art),True,1,12.56,12.44,2020-04-03
Idyllic Tutor (Extended Art),True,1,17.27,17.26,2020-04-03
Dryad of the Ilysian Grove (Extended Art),False,1,10.49,10.48,2020-04-04
