name,isFoil,Qtty,Bought_price,Current_price,Bought_date
Godless Shrine,True,1,15.99,15.99,2020-05-10
Veil of Summer,True,2,36.2,35.43,2020-05-13
Finale of Devastation,False,1,15.42,14.26,2020-05-12
Smothering Tithe,True,1,45.0,45.0,2020-05-13
"Klothys, God of Destiny (Showcase)",True,1,9.99,9.99,2020-05-13
"Uro, Titan of Nature's Wrath (Extended Art)",True,2,194.99,194.99,2020-05-14
