name,isFoil,Qtty,Bought_price,Current_price,Bought_date
Brazen Borrower,False,1,21.87,21.87,2020-03-14
"Karn, the Great Creator",True,2,11.53,11.51,2020-03-16
Assassin's Trophy,True,1,20.99,20.98,2020-03-16
Hallowed Fountain,True,1,20.5,20.5,2020-03-17
