2020-03-02 00:00:00;500;0;0;0
2020-03-03 00:00:00;365.73999999999995;134.26;5;3
2020-03-04 00:00:00;365.73999999999995;134.26;5;3
2020-03-05 00:00:00;326.54999999999995;176.32;8;6
2020-03-06 00:00:00;336.6099999999999;163.78;7;5
2020-03-07 00:00:00;336.45;168.07;6;7
2020-03-08 00:00:00;280.07;222.00000000000003;6;10
2020-03-09 00:00:00;321.36000000000007;195.97999999999996;8;7
2020-03-10 00:00:00;354.5300000000001;162.81;6;6
2020-03-11 00:00:00;222.18000000000012;298.83;7;11
2020-03-12 00:00:00;290.29000000000013;230.72;5;8
2020-03-13 00:00:00;232.2300000000002;284.72;7;12
2020-03-14 00:00:00;261.4600000000002;254.39000000000001;8;9
2020-03-15 00:00:00;291.98000000000025;223.78999999999996;6;10
2020-03-16 00:00:00;301.37000000000023;217.59999999999997;4;11
2020-03-17 00:00:00;320.9100000000002;200.29;5;9
2020-03-18 00:00:00;358.77000000000015;162.42999999999998;4;7
2020-03-19 00:00:00;335.4900000000001;185.31000000000003;5;8
2020-03-20 00:00:00;384.33000000000015;136.47;4;7
2020-03-21 00:00:00;362.04000000000025;159.17000000000002;4;8
2020-03-22 00:00:00;348.9700000000002;162.08000000000004;5;8
2020-03-23 00:00:00;280.0400000000002;227.70000000000005;9;10
2020-03-24 00:00:00;271.3200000000002;234.39999999999998;8;13
2020-03-25 00:00:00;161.17000000000021;342.18999999999994;14;12
2020-03-26 00:00:00;89.6900000000002;406.43000000000006;16;13
2020-03-27 00:00:00;83.96000000000018;431.08000000000004;16;11
2020-03-28 00:00:00;199.7100000000002;315.33;10;8
2020-03-29 00:00:00;161.9800000000002;372.31;17;11
2020-03-30 00:00:00;201.8400000000002;332.45;15;9
2020-03-31 00:00:00;133.35000000000022;395.3500000000001;19;9
2020-04-01 00:00:00;94.14000000000026;434.2100000000001;19;7
2020-04-02 00:00:00;188.75000000000026;337.02;16;4
2020-04-03 00:00:00;244.33000000000027;272.28;14;3
2020-04-04 00:00:00;225.96000000000026;309.7000000000001;10;8
2020-04-05 00:00:00;312.7700000000002;232.44;8;5
2020-04-06 00:00:00;395.29000000000025;154.57999999999996;7;6
2020-04-07 00:00:00;301.30000000000024;252.39999999999998;8;12
2020-04-08 00:00:00;312.3000000000002;244.23000000000002;10;7
2020-04-09 00:00:00;327.2400000000002;239.14999999999998;9;6
2020-04-10 00:00:00;177.05000000000013;366.43000000000006;14;13
2020-04-11 00:00:00;292.77000000000015;259.15000000000003;14;7
2020-04-12 00:00:00;319.0400000000002;232.88;13;6
2020-04-13 00:00:00;391.18000000000023;180.76999999999998;8;6
2020-04-14 00:00:00;481.2500000000002;90.70000000000002;4;3
2020-04-15 00:00:00;481.2500000000002;90.70000000000002;4;3
2020-04-17 00:00:00;525.4500000000003;46.5;1;2
2020-04-18 00:00:00;574.2800000000003;0;0;0
2020-04-19 00:00:00;574.2800000000003;0;0;0
2020-04-20 00:00:00;376.5900000000004;197.68999999999997;7;7
2020-04-21 00:00:00;376.5900000000004;197.68999999999997;7;7
2020-04-22 00:00:00;376.5900000000004;197.68999999999997;7;7
2020-04-23 00:00:00;376.5900000000004;197.68999999999997;7;7
2020-04-24 00:00:00;376.5900000000004;197.68999999999997;7;7
2020-04-25 00:00:00;525.9800000000004;48.3;2;2
2020-04-26 00:00:00;570.4000000000003;6.3;1;0
2020-04-27 00:00:00;554.4400000000003;22.439999999999998;1;1
2020-04-28 00:00:00;486.5800000000004;87.67000000000002;5;2
2020-04-29 00:00:00;373.7900000000004;205.98999999999998;9;3
2020-04-30 00:00:00;373.7900000000004;205.98999999999998;9;3
2020-05-01 00:00:00;323.4300000000005;265.39;10;7
2020-05-02 00:00:00;348.8600000000006;247.62999999999997;7;10
2020-05-03 00:00:00;272.30000000000047;333.08000000000004;10;9
2020-05-04 00:00:00;328.8600000000004;276.52000000000004;8;7
2020-05-05 00:00:00;247.23000000000042;365.04;12;8
2020-05-06 00:00:00;361.5000000000005;250.77000000000004;9;4
2020-05-07 00:00:00;347.39000000000044;273.14000000000004;11;4
2020-05-08 00:00:00;386.9400000000005;261.91999999999996;11;6
2020-05-09 00:00:00;458.63000000000056;190.23;8;5
2020-05-10 00:00:00;343.60000000000053;307.25;8;11
2020-05-11 00:00:00;395.88000000000056;266.56;5;12
2020-05-12 00:00:00;497.1100000000005;165.33;2;9
2020-05-13 00:00:00;461.4000000000006;206.76999999999998;3;8
2020-05-14 00:00:00;534.1800000000006;133.99;3;5
2020-05-15 00:00:00;406.9100000000007;263.82000000000005;4;10
