absoluteChangeSinceOneWeekAgo,absoluteChangeSinceYesterday,bestVendorBuylist,bestVendorBuylistPrice,cardId,countForTrade,fair_price,fullImageUrl,isFoil,lowestPrice,lowestPriceVendor,name,percentageChangeSinceOneWeekAgo,quantity,setName,setUrl,url
-0.009999999776482001,0,UNDEFINED,0,Battlefield_PromotionWar_of_the_SparkfalseNM-M,0,0,http://s.mtgprice.com/sets/War_of_the_Spark/img/Battlefield Promotion.full.jpg,False,999999,Unknown,Battlefield Promotion,-100.0,0,War_of_the_Spark,/spoiler_lists/War_of_the_Spark,/sets/War_of_the_Spark/Battlefield_Promotion
-0.140000000596046,0,UNDEFINED,0,Bioessence_HydraWar_of_the_SparkfalseNM-M,0,0,http://s.mtgprice.com/sets/War_of_the_Spark/img/Bioessence Hydra.full.jpg,False,999999,Unknown,Bioessence Hydra,-100.0,0,War_of_the_Spark,/spoiler_lists/War_of_the_Spark,/sets/War_of_the_Spark/Bioessence_Hydra
-2.960000038146972,0,UNDEFINED,0,Blast_ZoneWar_of_the_SparkfalseNM-M,0,0,http://s.mtgprice.com/sets/War_of_the_Spark/img/Blast Zone.full.jpg,False,999999,Unknown,Blast Zone,-100.0,0,War_of_the_Spark,/spoiler_lists/War_of_the_Spark,/sets/War_of_the_Spark/Blast_Zone
-0.019999999552965,0,UNDEFINED,0,Bleeding_EdgeWar_of_the_SparkfalseNM-M,0,0,http://s.mtgprice.com/sets/War_of_the_Spark/img/Bleeding Edge.full.jpg,False,999999,Unknown,Bleeding Edge,-100.0,0,War_of_the_Spark,/spoiler_lists/War_of_the_Spark,/sets/War_of_the_Spark/Bleeding_Edge
-0.009999999776482001,0,UNDEFINED,0,BlindblastWar_of_the_SparkfalseNM-M,0,0,http://s.mtgprice.com/sets/War_of_the_Spark/img/Blindblast.full.jpg,False,999999,Unknown,Blindblast,-100.0,0,War_of_the_Spark,/spoiler_lists/War_of_the_Spark,/sets/War_of_the_Spark/Blindblast
-0.009999999776482001,0,UNDEFINED,0,Bloom_HulkWar_of_the_SparkfalseNM-M,0,0,http://s.mtgprice.com/sets/War_of_the_Spark/img/Bloom Hulk.full.jpg,False,999999,Unknown,Bloom Hulk,-100.0,0,War_of_the_Spark,/spoiler_lists/War_of_the_Spark,/sets/War_of_the_Spark/Bloom_Hulk
-1.7999999523162842,0,UNDEFINED,0,Bolas's_CitadelWar_of_the_SparkfalseNM-M,0,0,http://s.mtgprice.com/sets/War_of_the_Spark/img/Bolas's Citadel.full.jpg,False,999999,Unknown,Bolas's Citadel,-100.0,0,War_of_the_Spark,/spoiler_lists/War_of_the_Spark,/sets/War_of_the_Spark/Bolas's_Citadel
-0.019999999552965,0,UNDEFINED,0,Bolt_BendWar_of_the_SparkfalseNM-M,0,0,http://s.mtgprice.com/sets/War_of_the_Spark/img/Bolt Bend.full.jpg,False,999999,Unknown,Bolt Bend,-100.0,0,War_of_the_Spark,/spoiler_lists/War_of_the_Spark,/sets/War_of_the_Spark/Bolt_Bend
-0.009999999776482001,0,UNDEFINED,0,Bond_of_DisciplineWar_of_the_SparkfalseNM-M,0,0,http://s.mtgprice.com/sets/War_of_the_Spark/img/Bond of Discipline.full.jpg,False,999999,Unknown,Bond of Discipline,-100.0,0,War_of_the_Spark,/spoiler_lists/War_of_the_Spark,/sets/War_of_the_Spark/Bond_of_Discipline
-0.05999999865889501,0,UNDEFINED,0,Bond_of_FlourishingWar_of_the_SparkfalseNM-M,0,0,http://s.mtgprice.com/sets/War_of_the_Spark/img/Bond of Flourishing.full.jpg,False,999999,Unknown,Bond of Flourishing,-100.0,0,War_of_the_Spark,/spoiler_lists/War_of_the_Spark,/sets/War_of_the_Spark/Bond_of_Flourishing
-0.050000000745058004,0,UNDEFINED,0,Bond_of_InsightWar_of_the_SparkfalseNM-M,0,0,http://s.mtgprice.com/sets/War_of_the_Spark/img/Bond of Insight.full.jpg,False,999999,Unknown,Bond of Insight,-100.0,0,War_of_the_Spark,/spoiler_lists/War_of_the_Spark,/sets/War_of_the_Spark/Bond_of_Insight
-0.009999999776482001,0,UNDEFINED,0,Bond_of_PassionWar_of_the_SparkfalseNM-M,0,0,http://s.mtgprice.com/sets/War_of_the_Spark/img/Bond of Passion.full.jpg,False,999999,Unknown,Bond of Passion,-100.0,0,War_of_the_Spark,/spoiler_lists/War_of_the_Spark,/sets/War_of_the_Spark/Bond_of_Passion
-0.050000000745058004,0,UNDEFINED,0,Bond_of_RevivalWar_of_the_SparkfalseNM-M,0,0,http://s.mtgprice.com/sets/War_of_the_Spark/img/Bond of Revival.full.jpg,False,999999,Unknown,Bond of Revival,-100.0,0,War_of_the_Spark,/spoiler_lists/War_of_the_Spark,/sets/War_of_the_Spark/Bond_of_Revival
-0.009999999776482001,0,UNDEFINED,0,Bulwark_GiantWar_of_the_SparkfalseNM-M,0,0,http://s.mtgprice.com/sets/War_of_the_Spark/img/Bulwark Giant.full.jpg,False,999999,Unknown,Bulwark Giant,-100.0,0,War_of_the_Spark,/spoiler_lists/War_of_the_Spark,/sets/War_of_the_Spark/Bulwark_Giant
-0.029999999329447004,0,UNDEFINED,0,Burning_ProphetWar_of_the_SparkfalseNM-M,0,0,http://s.mtgprice.com/sets/War_of_the_Spark/img/Burning Prophet.full.jpg,False,999999,Unknown,Burning Prophet,-100.0,0,War_of_the_Spark,/spoiler_lists/War_of_the_Spark,/sets/War_of_the_Spark/Burning_Prophet
-0.050000000745058004,0,UNDEFINED,0,Callous_DismissalWar_of_the_SparkfalseNM-M,0,0,http://s.mtgprice.com/sets/War_of_the_Spark/img/Callous Dismissal.full.jpg,False,999999,Unknown,Callous Dismissal,-100.0,0,War_of_the_Spark,/spoiler_lists/War_of_the_Spark,/sets/War_of_the_Spark/Callous_Dismissal
-2.0,0,UNDEFINED,0,Casualties_of_WarWar_of_the_SparkfalseNM-M,0,0,http://s.mtgprice.com/sets/War_of_the_Spark/img/Casualties of War.full.jpg,False,999999,Unknown,Casualties of War,-100.0,0,War_of_the_Spark,/spoiler_lists/War_of_the_Spark,/sets/War_of_the_Spark/Casualties_of_War
-0.009999999776482001,0,UNDEFINED,0,Centaur_NurturerWar_of_the_SparkfalseNM-M,0,0,http://s.mtgprice.com/sets/War_of_the_Spark/img/Centaur Nurturer.full.jpg,False,999999,Unknown,Centaur Nurturer,-100.0,0,War_of_the_Spark,/spoiler_lists/War_of_the_Spark,/sets/War_of_the_Spark/Centaur_Nurturer
-0.009999999776482001,0,UNDEFINED,0,Chainwhip_CyclopsWar_of_the_SparkfalseNM-M,0,0,http://s.mtgprice.com/sets/War_of_the_Spark/img/Chainwhip Cyclops.full.jpg,False,999999,Unknown,Chainwhip Cyclops,-100.0,0,War_of_the_Spark,/spoiler_lists/War_of_the_Spark,/sets/War_of_the_Spark/Chainwhip_Cyclops
-0.009999999776482001,0,UNDEFINED,0,Challenger_TrollWar_of_the_SparkfalseNM-M,0,0,http://s.mtgprice.com/sets/War_of_the_Spark/img/Challenger Troll.full.jpg,False,999999,Unknown,Challenger Troll,-100.0,0,War_of_the_Spark,/spoiler_lists/War_of_the_Spark,/sets/War_of_the_Spark/Challenger_Troll
-0.029999999329447004,0,UNDEFINED,0,Chandra's_PyrohelixWar_of_the_SparkfalseNM-M,0,0,http://s.mtgprice.com/sets/War_of_the_Spark/img/Chandra's Pyrohelix.full.jpg,False,999999,Unknown,Chandra's Pyrohelix,-100.0,0,War_of_the_Spark,/spoiler_lists/War_of_the_Spark,/sets/War_of_the_Spark/Chandra's_Pyrohelix
-0.03999999910593,0,UNDEFINED,0,Chandra's_TriumphWar_of_the_SparkfalseNM-M,0,0,http://s.mtgprice.com/sets/War_of_the_Spark/img/Chandra's Triumph.full.jpg,False,999999,Unknown,Chandra's Triumph,-100.0,0,War_of_the_Spark,/spoiler_lists/War_of_the_Spark,/sets/War_of_the_Spark/Chandra's_Triumph
-0.560000002384185,0,UNDEFINED,0,"Chandra,_Fire_ArtisanWar_of_the_SparkfalseNM-M",0,0,"http://s.mtgprice.com/sets/War_of_the_Spark/img/Chandra, Fire Artisan.full.jpg",False,999999,Unknown,"Chandra, Fire Artisan",-100.0,0,War_of_the_Spark,/spoiler_lists/War_of_the_Spark,"/sets/War_of_the_Spark/Chandra,_Fire_Artisan"
-0.009999999776482001,0,UNDEFINED,0,Charity_ExtractorWar_of_the_SparkfalseNM-M,0,0,http://s.mtgprice.com/sets/War_of_the_Spark/img/Charity Extractor.full.jpg,False,999999,Unknown,Charity Extractor,-100.0,0,War_of_the_Spark,/spoiler_lists/War_of_the_Spark,/sets/War_of_the_Spark/Charity_Extractor
-0.029999999329447004,0,UNDEFINED,0,Charmed_StrayWar_of_the_SparkfalseNM-M,0,0,http://s.mtgprice.com/sets/War_of_the_Spark/img/Charmed Stray.full.jpg,False,999999,Unknown,Charmed Stray,-100.0,0,War_of_the_Spark,/spoiler_lists/War_of_the_Spark,/sets/War_of_the_Spark/Charmed_Stray
-0.5500000119209291,0,UNDEFINED,0,Command_the_DreadhordeWar_of_the_SparkfalseNM-M,0,0,http://s.mtgprice.com/sets/War_of_the_Spark/img/Command the Dreadhorde.full.jpg,False,999999,Unknown,Command the Dreadhorde,-100.0,0,War_of_the_Spark,/spoiler_lists/War_of_the_Spark,/sets/War_of_the_Spark/Command_the_Dreadhorde
-0.180000007152557,0,UNDEFINED,0,Commence_the_EndgameWar_of_the_SparkfalseNM-M,0,0,http://s.mtgprice.com/sets/War_of_the_Spark/img/Commence the Endgame.full.jpg,False,999999,Unknown,Commence the Endgame,-100.0,0,War_of_the_Spark,/spoiler_lists/War_of_the_Spark,/sets/War_of_the_Spark/Commence_the_Endgame
-0.150000005960464,0,UNDEFINED,0,Contentious_PlanWar_of_the_SparkfalseNM-M,0,0,http://s.mtgprice.com/sets/War_of_the_Spark/img/Contentious Plan.full.jpg,False,999999,Unknown,Contentious Plan,-100.0,0,War_of_the_Spark,/spoiler_lists/War_of_the_Spark,/sets/War_of_the_Spark/Contentious_Plan
