name,isFoil,Qtty,Bought_price,Current_price,Bought_date
Leyline of the Void,False,1,8.98,8.94,2020-05-10
"Thassa, Deep-Dwelling",True,1,10.99,10.99,2020-05-10
Agent of Treachery,False,1,8.8,8.49,2020-05-11
Smothering Tithe,True,1,45.0,45.0,2020-05-13
Finale of Devastation,False,1,14.26,14.26,2020-05-13
"Teferi, Time Raveler",False,1,17.44,17.44,2020-05-13
"Klothys, God of Destiny (Showcase)",True,1,9.99,9.99,2020-05-13
The Great Henge,False,1,18.88,18.88,2020-05-13
